# P20
# مكان الوفاة
2,حدود,حَدّ,NOUN,N------P2R,1,nmod
3,السن,سِنّ,NOUN,N------S2D,2,nmod
4-5[4],لبرامج,_[لبرامج],_[NOUN],_[U---------],_[2],_[nmod]
4[5],ل[الصور],لِ[صَور],ADP[NOUN],P---------[N------S2D],5[4],case[nmod]
5[6],برامج[في],بَرنَامَج[فِي],NOUN[ADP],N------P2R[P---------],2[7],nmod[case]
6[7],الصور[فنلندا],صُورَة[فِنلَندَا],NOUN[X],N------P2D[X---------],5[1],nmod
7[<none>],في[<none>],فِي[<none>],ADP[<none>],P---------[<none>],8[<none>],case[<none>]
8[<none>],فنلندا[<none>],فِنلَندَا[<none>],X[<none>],X---------[<none>],1[<none>],nmod[<none>]

# P5166
# أنشئ على أساس الحالة الطبية
1,أنشئ,أَنشَأ,VERB,VP-A-3MS--[VP-P-3MS--],0,root
2,على,عَلَى,ADP,P---------,3,case
3,أساس,أَسَاس,NOUN,N------S2R,1,obl:arg[obl]
4,الحالة,حَالَة,NOUN,N------S2D,3,nmod
5,الطبية,طِبِّيّ,ADJ,A-----FS2D,4,amod

# P5167
# المركبات للفرد
1,المركبات,مَركَبَة,NOUN,N------P1D,2[0],nmod[root]
2,للفرد,للفرد,X,U---------,0[1],root[nmod]

# P5185
# جنس الاسم
1,جنس,جِنس[جَنس],NOUN,N------S1R,0,root
2,الاسم,اِسم,NOUN,N------S2D,1,nmod

# P5194
# رسمي من قبل
1,رسمي,رَسمِيّ,ADJ,A-----MS1I,0,root
2,من,مِن,ADP,P---------,3[1],case
3,قبل,قَبلَ,ADP,PI------2-,1,nmod[case]

# P5196
# طريقة الإخراج
1,طريقة,طَرِيقَة,NOUN,N------S1R,0,root
2[2-3],الإخراج,إِخرَاج[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[ال],<none>[PART],<none>[F---------],<none>[1],<none>[nmod]
<none>[3],<none>[إخراج],<none>[إِخرَاج],<none>[NOUN],<none>[N------S2I],<none>[2],<none>[nmod]

# P5202
# تم الاقتباس بواسطة
1,تم,تَمّ,VERB,VP-A-3MS--,0,root
2,الاقتباس,اِقتِبَاس,NOUN,N------S1D,1,nsubj
3[3-4],بواسطة,بُوسُطِيّ[_],NOUN[_],N------S4I[_],1[_],obl[_]
<none>[3],<none>[ب],<none>[بِ],<none>[ADP],<none>[P---------],<none>[4],<none>[case]
<none>[4],<none>[واسطة],<none>[وَاسِطَة],<none>[NOUN],<none>[N------S2I],<none>[1],<none>[obl]

# P5203
# الخريطة الطبوغرافية
1,الخريطة,خَرِيطَة,NOUN,N------S1D,0,root
2,الطبوغرافية,طُبُوغرَافِيّ[الطبوغرافية],ADJ[X],A-----FS1D[U---------],1,amod[nmod]

# P5205
# عدد السكتات
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,السكتات,سِكِتَّة[سُكتَة],NOUN,N------P2D,1,nmod

# P5230
# عدد الكروموسومات
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,الكروموسومات,كَرُومُوسُوم[الكروموسومات],NOUN[X],N------P2D[U---------],1,nmod

# P5236
# العامل الأولي
1,العامل,عَامِل,NOUN,N------S1D,0,root
2,الأولي,أَوَّلِيّ[أَوَّل],ADJ,A-----MS1D,1,amod

# P5244
# نمط قراءة الحرف الصيني
1,نمط,نَمَط[نَمط],NOUN,N------S1R,0,root
2,قراءة,قِرَاءَة,NOUN,N------S2R,1,nmod
3,الحرف,حَرف,NOUN,N------S2D,2,nmod
4,الصيني,صِينِيّ,ADJ,A-----MS2D,3,amod

# P5248
# الإخلاء الطبي إلى
1,الإخلاء,إِخلَاء,NOUN,N------S1D,0,root
2,الطبي,طِبِّيّ,ADJ,A-----MS1D,1,amod
3,إلى,إِلَى,ADP,P---------,1[2],case

# P5277
# مستوى كانجي
1,مستوى,مستوى,X,U---------,2[0],nmod[root]
2,كانجي,كانجي,X,U---------,0[1],root[nmod]

# P5278
# انعكاس الجنس على اللقب
1,انعكاس,اِنعِكَاس,NOUN[X],N------S1R,0,root
2,الجنس,جِنس,NOUN,N------S2D,1,nmod
3,على,عَلَى,ADP,P---------,4,case
4,اللقب,لَقَب,NOUN,N------S2D,1,nmod

# P5280
# جذر المقطع
1,جذر,جِذر[جذر],NOUN[X],N------S1R[U---------],0,root
2,المقطع,مَقطَع[المقطع],NOUN,N------S2D[U---------],1,nmod

# P5281
# عدد السكتات المتبقية
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,السكتات,سِكِتَّة[سُكتَة],NOUN,N------P2D,1,nmod
3,المتبقية,مُتَبَقِّي,ADJ,A-----FS2D,2,amod

# P5304
# موطن النمط
1,موطن,موطن[مُوطِن],NOUN,N------S1R,0,root
2,النمط,نَمَط,NOUN,N------S2D,1,nmod

# P5314
# نطاق الخاصية
1,نطاق,نِطَاق,NOUN,N------S1R,0,root
2,الخاصية,خَاصِيَة[خَاصِيَّة],NOUN,N------S2D,1,nmod

# P5317
# الفارس
1,الفارس,فَارِس[اَلفَّارس],NOUN[X],N------S1D[X---------],0,root

# P5323
# معتمد في
1,معتمد,مُعتَمَد[معتمد],ADJ[NOUN],A-----MS1I[N------S1I],0,root
2,في,فِي,ADP,P---------,1,case

# P5328
# إحياء نسخة من
1,إحياء,إِحيَاء,NOUN,N------S1R,0,root
2,نسخة,نُسخَة,NOUN,N------S2I,1,nmod
3,من,مِن,ADP,P---------,2[1],amod[case]

# P5348
# القطر الزاوي
1[1-2],القطر,قَطَر[_],NOUN[_],N------S1D[_],2[_],nmod[_]
2[1],الزاوي[ال],الزاوي[اَل],X[PART],U---------[F---------],0,root
<none>[2],<none>[قطر],<none>[قَطَر],<none>[NOUN],<none>[U---------],<none>[1],<none>[nsubj]
<none>[3],<none>[الزاوي],<none>[زَاوِي],<none>[ADJ],<none>[A-----MS4D],<none>[2],<none>[amod]

# P5349
# اللفات المكتملة
1,اللفات,لُفَة[اللفات],NOUN[X],N------P1D[U---------],0,root
2,المكتملة,مُكتَمَل,ADJ,A-----FS1D,1,amod

# P5389
# مقيم دائم في
1,مقيم,مُقِيم[مُقَيَّم],NOUN,N------S1I,0,root
2,دائم,دَائِم,ADJ,A-----MS1I,1,amod
3,في,فِي,ADP,P---------,1,case

# P5422
# لديه نمط الزخرفة
1-2,لديه,_,_,_,_,_
1,لدي,لَدَى,ADP,P---------,0[2],root[case]
2,ه,هُوَ,PRON,SP---3MS2-,1[0],obl:arg[root]
3,نمط,نَمَط[نَمط],NOUN,N------S1R,1[2],nsubj
4,الزخرفة,زَخرَفَة[زَخرِفَة],NOUN,N------S2D,3,nmod

# P5425
# حرف هان في المفردة
1,حرف,حَرف,NOUN,N------S1R,0,root
2,هان,هان,X,U---------,1,nmod
3,في,فِي,ADP,P---------,4,case
4,المفردة,مُفرَد[مَفرَدَة],ADJ[NOUN],A-----FS2D[N------S2D],1,nmod

# P5426
# نوع لهجة النغمة اليابانية
1,نوع,نَوع,NOUN,N------S1I[N------S1R],0,root
2-3[2],لهجة,_[لَهجَة],_[NOUN],_[N------S2R],_[1],_[nmod]
2[3],ل[النغمة],لِ[نَغمَة],ADP[NOUN],P---------[N------S2D],3[2],case[nmod]
3[4],هجة[اليابانية],هُجَّة[يَابَانِيّ],NOUN[ADJ],N------S2R[A-----FS2D],1[3],nmod[amod]
4[<none>],النغمة[<none>],نَغمَة[<none>],NOUN[<none>],N------S2D[<none>],3[<none>],nmod[<none>]
5[<none>],اليابانية[<none>],يَابَانِيّ[<none>],ADJ[<none>],A-----FS2D[<none>],4[<none>],amod[<none>]

# P5427
# موقف نواة اللكنة
1,موقف,مَوقِف,NOUN,N------S1R,0,root
2,نواة,نَوَاة,NOUN,N------S2R,1,nmod
3,اللكنة,لُكنَة[لَكنَة],NOUN,N------S2D,2,nmod

# P5428
# موضع حرف متحرك
1,موضع,مَوضِع,NOUN,N------S1R,0,root
2,حرف,حَرف,NOUN,N------S2I,1,nmod
3,متحرك,مُتَحَرِّك,ADJ,A-----MS1I[A-----MS2I],1[2],amod

# P5436
# عدد المشاهدين/المستمعين
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,المشاهدين,مُشَاهِد,NOUN,N------P2D,1,nmod
3,/,/,PUNCT,G---------,4,punct
4,المستمعين,مُستَمِعّ[مُستَمِع],ADJ,A-----MP2D,2,amod

# P5446
# القيمة المرجعية
1,القيمة,قِيمَة,NOUN,N------S1D,0,root
2,المرجعية,مَرجِعِيَّة[مَرجِعِيّ],ADJ,A-----FS1D,1,amod

# P5460
# تمنح الدرجة الأكاديمية
1,تمنح,مَنَح,VERB,VIIA-3FS--,0,root
2,الدرجة,دَرَجَة,NOUN,N------S1D,1,nsubj
3[3-4],الأكاديمية,أَكَادِيمِيَّة[_],ADJ[_],A-----FS1D[_],2[_],amod[_]
<none>[3],<none>[ا],<none>[أَ],<none>[X],<none>[U---------],<none>[2],<none>[nmod]
<none>[4],<none>[الأكاديمية],<none>[أَكَادِيمِيَّة],<none>[ADJ],<none>[A-----FS1D],<none>[2],<none>[amod]

# P5475
# حرف مشابه من حروف الهان
1,حرف,حَرف,NOUN,N------S1I[N------S1R],0,root
2-3,مشابه,_,_,_,_,_
2,مشاب,مُشَاب[مَشَاب],ADJ[NOUN],A-----MS1R[N------P2R],1,amod[nmod]
3,ه,هُوَ,PRON,SP---3MS2-,2,nmod
4,من,مِن,ADP,P---------,5,case
5,حروف,حَرف,NOUN,N------P2R,1,nmod
6,الهان,الهان[هَان],X[NOUN],U---------[N------S2D],5,nmod

# P5479
# مقاومة الشد
1,مقاومة,مُقَاوَمَة,NOUN,N------S1R,0,root
2,الشد,شَدّ[شُدّ],NOUN,N------S2D,1,nmod

# P5480
# معامل يونغ
1,معامل,مَعمِل,NOUN,N------P1R,0,root
2,يونغ,يونغ[يُونغ],X,U---------[X---------],1,nmod

# P5481
# موضع الحرف الصوتي الأنفي
1,موضع,مَوضِع,NOUN,N------S1R,0,root
2,الحرف,حَرف,NOUN,N------S2D,1,nmod
3,الصوتي,صَوتِيّ[صُوَتِيّ],ADJ,A-----MS2D,2,amod
4,الأنفي,أَنفِيّ,ADJ,A-----MS1D[A-----MS2D],2,amod

# P5520
# المتانة
1[1-2],المتانة,مَتَانَة[_],NOUN[_],N------S1D[_],0[_],root[_]
<none>[1],<none>[ال],<none>[ال],<none>[PART],<none>[F---------],<none>[2],<none>[nmod]
<none>[2],<none>[متانة],<none>[متانة],<none>[X],<none>[U---------],<none>[0],<none>[root]

# P5522
# مجموعة الترميز المُوحَّد
1,مجموعة,مَجمُوعَة,NOUN,N------S1R,0,root
2,الترميز,تَرمِيز,NOUN,N------S2D,1,nmod
3,المُوحَّد,مَُوَحِيّ[المُوحَّد],ADJ,A-----MS2D[N------S2D],1[2],amod[nmod]

# P5523
# القطع العكسي
1,القطع,قِطعَة[قَطع],NOUN,N------S1D,0,root
2,العكسي,عَكسِيّ,ADJ,A-----MS1D,1,nmod[amod]

# P5537
# هانغول الحرف الصيني
1,هانغول,هَانغُول[هانغول],X,U---------,0,root
2,الحرف,حَرف,NOUN,N------S2D[N------S1D],1,nmod
3,الصيني,صِينِيّ,ADJ,A-----MS1D,1[2],amod

# P5560
# المبني للمجهول
1,المبني,مَبنِيّ[مَبَنِيّ],ADJ,A-----MS1D,0,root
2,للمجهول,مَجهُول,ADJ,A-----MS1D,1,amod

# P5572
# تم التعبير عنه في
1,تم,تَمّ,VERB,VP-A-3MS--,0,root
2,التعبير,تَعبِير,NOUN,N------S1D,1,nsubj
3-4,عنه,_,_,_,_,_
3,عن,عَن,ADP,P---------,4,case
4,ه,هُوَ,PRON,SP---3MS2-,2,obl:arg
5,في,فِي,ADP,P---------,1[4],punct[case]

# P5591
# تطبيع يونيكود
1,تطبيع,تَطبِيع,NOUN,N------S1R,0,root
2,يونيكود,يُونِيكُود[يونيكود],X,U---------,1,nmod

# P5593
# نسبة بواسون
1,نسبة,نِسبَة,NOUN,N------S1R,0,root
2,بواسون,بواسون,X,U---------[X---------],1,nmod

# P5595
# عدد وجوه الرصيف
1,عدد,عَدَد,NOUN,N------S1R,0,root
2,وجوه,وَجه,NOUN,N------P2R,1,nmod
3,الرصيف,رَصِيف[الرصيف],NOUN,N------S2D,2,nmod

# P5624
# رقم مكافئ المقاومة
1,رقم,رَقم,NOUN,N------S1R,0,root
2,مكافئ,مُكَافِئ[مَكفَئ],ADJ[NOUN],A-----MS2R[N------P2R],1,amod[nmod]
3,المقاومة,مُقَاوَمَة,NOUN,N------S2D,2,nmod

# P5642
# عامل الخطر
1,عامل,عَامِل,ADJ[NOUN],A-----MS1R[N------S1R],0,root
2,الخطر,خَطَر,NOUN,N------S2D,1,nmod

# P5669
# مقاومة الانضغاط
1,مقاومة,مُقَاوَمَة,NOUN,N------S1R,0,root
2,الانضغاط,الانضغاط,NOUN[X],N------S2D[U---------],1,nmod

# P5670
# درجة حرارة التحول الزجاجي
1,درجة,دَرَجَة,NOUN,N------S1R,0,root
2,حرارة,حَرَارَة,NOUN,N------S2R,1,nmod
3,التحول,تَحَوُّل,NOUN,N------S2D,2,nmod
4,الزجاجي,زَجَاجِيّ[زِجَاجِيّ],ADJ,A-----MS2D,3,amod

# P5672
# معامل التمدد الحراري الخطي
1,معامل,مَعمِل,NOUN,N------P1R,0,root
2,التمدد,تَمَدُّد,NOUN,N------S2D,1,nmod
3[3-4],الحراري,حَرَارِيّ[_],ADJ[_],A-----MS2D[_],2[_],amod[_]
4[3],الخطي[الحرار],خَطِيّ[حِرَار],ADJ,A-----MS2D,2,amod
<none>[4],<none>[ي],<none>[هُوَ],<none>[PRON],<none>[SP---1MS2-],<none>[1],<none>[nmod]
<none>[5],<none>[الخطي],<none>[خِطِّيّ],<none>[ADJ],<none>[A-----MS2D],<none>[1],<none>[amod]

# P5674
# الانتشار الحراري
1,الانتشار,اِنتِشَار,NOUN,N------S1D,0,root
2[2-3],الحراري,حَرَارِيّ[_],ADJ[_],A-----MS1D[_],1[_],amod[_]
<none>[2],<none>[الحرار],<none>[حِرَار],<none>[ADJ],<none>[A-----MS1D],<none>[1],<none>[amod]
<none>[3],<none>[ي],<none>[هُوَ],<none>[PRON],<none>[SP---1MS2-],<none>[1],<none>[nmod]

# P5675
# ثابت العازل
1,ثابت,ثابت,X,U---------,0,root
2,العازل,عَازِل,X[NOUN],U---------[N------S2D],1,nmod

# P5678
# عامل التبديد
1,عامل,عَامِل,ADJ[NOUN],A-----MS1R[N------S1I],0,root
2[2-3],التبديد,تَبدِيد[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[اَل],<none>[PART],<none>[F---------],<none>[1],<none>[nmod]
<none>[3],<none>[تبديد],<none>[تَبدِيد],<none>[NOUN],<none>[N------S2I],<none>[1],<none>[nmod]

# P5682
# درجة حرارة الانحراف الحراري
1,درجة,دَرَجَة,NOUN,N------S1R,0,root
2,حرارة,حَرَارَة,NOUN,N------S2R,1,nmod
3,الانحراف,اِنحِرَاف,NOUN,N------S2D,2,nmod
4[4-5],الحراري,حَرَارِيّ[_],ADJ[_],A-----MS2D[_],3[_],amod[_]
<none>[4],<none>[الحرار],<none>[حِرَار],<none>[ADJ],<none>[A-----MS2D],<none>[3],<none>[amod]
<none>[5],<none>[ي],<none>[هُوَ],<none>[PRON],<none>[SP---1MS2-],<none>[3],<none>[nmod]

# P5706
# قوة القص
1,قوة,قُوَّة,NOUN,N------S1R,0,root
2,القص,قَصّ,NOUN,N------P2D[N------S2D],1,nmod

# P5709
# مقاومة التآكل
1,مقاومة,مُقَاوَمَة,NOUN,N------S1R,0,root
2,التآكل,تَآكُل[تَآَكُّل],NOUN,N------S2D,1,nmod

# P5713
# تتطلب الميزة النحوية
1,تتطلب,تَطَلَّب,VERB,VIIA-2MS--,0,root
2,الميزة,مِيزَة,NOUN,N------S4D,1,obj
3,النحوية,نِحَوِيّ[نَحَوِيّ],ADJ,A-----FS4D,2,amod

# P5753
# تسلسل الوصف الأيديوغرافي
1,تسلسل,تَسَلسُل,NOUN,N------S1R,0,root
2,الوصف,وَصف,NOUN,N------S2D,1,nmod
3,الأيديوغرافي,أَيدِيُوغرَافِيّ[الأيديوغرافي],ADJ,A-----MS2D,2,nmod[amod]

# P5800
# دور السرد
1,دور,دَور,NOUN,N------S1R,0,root
2,السرد,سَرد[سِرد],NOUN,N------S2D,1,nmod

# P5802
# عضو طاقم المسرح
1,عضو,عُضو,NOUN,N------S1R,0,root
2,طاقم,طَاقِم,NOUN,N------S2R,1,nmod
3,المسرح,مَسرَح[المسرح],NOUN,N------S2D,2,nmod

# P5804
# لديه عضو لجنة البرنامج
1-2,لديه,_,_,_,_,_
1,لدي,لَدَى,ADP,P---------,2,case
2,ه,هُوَ,PRON,SP---3MS2-,0,root
3,عضو,عُضو,NOUN,N------S1R,1[2],nsubj
4,لجنة,لَجنَة,NOUN,N------S2R,3,nmod
5,البرنامج,بَرنَامَج,NOUN,N------S2D,4,nmod

# P5805
# الموقع في نموذج الربط البيني للأنظمة المفتوحة
1,الموقع,مَوقِع,NOUN,N------S1D,0,root
2,في,فِي,ADP,P---------,3,case
3,نموذج,نَمُوذَج,NOUN,N------S2R,1,nmod
4,الربط,رَبط,NOUN,N------S2D,3,nmod
5,البيني,بَينِيّ[بِينِيّ],ADJ,A-----MS2D,4,amod
6-7[6],للأنظمة,_[نِظَام],_[NOUN],_[N------P2D],_[3],_[nmod]
6[7],ل[المفتوحة],لِ[مَفتُوح],ADP[ADJ],P---------[A-----FS2D],7[4],case[amod]
7[<none>],الأنظمة[<none>],نِظَام[<none>],NOUN[<none>],N------P2D[<none>],4[<none>],nmod[<none>]
8[<none>],المفتوحة[<none>],مَفتُوح[<none>],ADJ[<none>],A-----FS2D[<none>],7[<none>],amod[<none>]

# P5811
# الاستطالة عند الكسر
1,الاستطالة,اِستِطَالَة,NOUN,N------S1D,0,root
2,عند,عِندَ,ADP,PI------4-,3,case
3[3-4],الكسر,كَسر[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[3],<none>[ال],<none>[اَل],<none>[PART],<none>[F---------],<none>[1],<none>[nmod]
<none>[4],<none>[كسر],<none>[كَسر],<none>[NOUN],<none>[N------S2I],<none>[3],<none>[nmod]

# P5816
# حالة الحفظ (مكان)
1,حالة,حَالَة,NOUN,N------S1R,0,root
2,الحفظ,حِفظ[حَفظ],NOUN,N------S2D,1,nmod
3,(,(,PUNCT,G---------,4,punct
4,مكان,مَكَان,NOUN,N------S1I,1,dep
5,),),PUNCT,G---------,4,punct

# P5824
# سحبها
1[1-2],سحبها,سحبها[_],X[_],U---------[_],0[_],root[_]
<none>[1],<none>[سحب],<none>[سَحب],<none>[NOUN],<none>[N------S1R],<none>[0],<none>[root]
<none>[2],<none>[ها],<none>[هُوَ],<none>[PRON],<none>[SP---3FS2-],<none>[1],<none>[nmod]

# P5826
# رأي الأغلبية بواسطة
1,رأي,رَأي,NOUN,N------S1R,0,root
2,الأغلبية,أَغلَبِيَّة[أَغلَبِيّ],NOUN,N------S2D,1,nmod
3[3-4],بواسطة,بُوسُطِيّ[_],NOUN[_],N------S2I[_],2[_],nmod[_]
<none>[3],<none>[ب],<none>[بِ],<none>[ADP],<none>[P---------],<none>[4],<none>[case]
<none>[4],<none>[واسطة],<none>[وَاسِطَة],<none>[NOUN],<none>[N------S2I],<none>[1],<none>[nmod]

# P5828
# البذرة
1[1-2],البذرة,بَذرَة[_],NOUN[_],N------S1D[_],0[_],root[_]
<none>[1],<none>[ال],<none>[ال],<none>[PART],<none>[F---------],<none>[0],<none>[root]
<none>[2],<none>[بذرة],<none>[بِذرَة],<none>[NOUN],<none>[U---------],<none>[1],<none>[nmod]

# P5841
# حالة الخطر في القائمة الحمراء للأنواع المهددة بالانقراض في التشيك
1,حالة,حَالَة,NOUN,N------S1R,0,root
2,الخطر,خَطَر,NOUN,N------S2D,1,nmod
3,في,فِي,ADP,P---------,4,case
4,القائمة,قَائِمَة,NOUN,N------S2D,1,nmod
5,الحمراء,أَحمَر,ADJ,A-----FS2D,4,amod
6-7[6],للأنواع,_[نَوع],_[NOUN],_[N------P2D],_[4],_[nmod]
6[7],ل[المهددة],لِ[مُهَدَّد],ADP[ADJ],P---------[A-----FS2D],7[6],case[amod]
7[8],الأنواع[بالانقراض],نَوع[بالانقراض],NOUN[X],N------P2D[N------S2D],4[7],nmod
8[9],المهددة[في],مُهَدَّد[فِي],ADJ[ADP],A-----FS2D[P---------],7[10],amod[case]
9-10[10],بالانقراض[التشيك],_[تشِيكِيّ],_[NOUN],_[N------P2D],_[4],_[nmod]
9[<none>],ب[<none>],بِ[<none>],ADP[<none>],P---------[<none>],10[<none>],case[<none>]
10[<none>],الانقراض[<none>],اِنقِرَاض[<none>],NOUN[<none>],N------S2D[<none>],8[<none>],obl:arg[<none>]
11[<none>],في[<none>],فِي[<none>],ADP[<none>],P---------[<none>],12[<none>],case[<none>]
12[<none>],التشيك[<none>],تشِيكِيّ[<none>],NOUN[<none>],N------P2D[<none>],8[<none>],obl[<none>]

# P5852
# العنصر يرث قيمة من
1,العنصر,عُنصُر,NOUN,N------S1D,2,nsubj
2,يرث,رَثّ,VERB,VIIA-3MS--,0,root
3,قيمة,قِيمَة,NOUN,N------S4I,2,obj
4,من,مِن,ADP,P---------,3[2],amod[mark]

# P5869
# البند النموذجي
1,البند,بَند,NOUN,N------S1D,0,root
2,النموذجي,نَمُوذَجِيّ[النموذجي],ADJ,A-----MS1D,1,amod

# P5872
# ملاحظة العطر
1,ملاحظة,مُلَاحِظَة[مُلَاحَظَة],NOUN,N------S1R,0,root
2,العطر,عَطَر[عَطر],NOUN,N------S2D,1,nmod

# P5880
# مصمم الفيديو
1,مصمم,مُصَمَّم[مصمم],NOUN,N------S1R,0,root
2,الفيديو,الفيديو,X,U---------,1,nmod

# P5881
# مصمم الإسقاط
1,مصمم,مُصَمَّم[مصمم],NOUN,N------S1R,0,root
2[2-3],الإسقاط,إِسقَاط[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[ال],<none>[X],<none>[F---------],<none>[1],<none>[nmod]
<none>[3],<none>[إسقاط],<none>[إسقاط],<none>[X],<none>[U---------],<none>[1],<none>[nmod]

# P5896
# عمولة السمسرة
1,عمولة,عمولة[عُمُولَة],X[NOUN],U---------[N------S1R],0,root
2,السمسرة,سَمسَرَة[السمسرة],NOUN,N------S2D,1,nmod

# P5897
# رسوم الحساب/رسوم الاشتراك
1,رسوم,رَسم,NOUN,N------P1R,0,root
2,الحساب,حِسَاب,NOUN,N------S2D,1,nmod
3,/,/,PUNCT,G---------,4,punct
4,رسوم,رَسم,NOUN,N------P1R,1,dep
5[5-6],الاشتراك,اِشتِرَاك[_],NOUN[_],N------S2D[_],4[_],nmod[_]
<none>[5],<none>[ال],<none>[اَل],<none>[PART],<none>[F---------],<none>[4],<none>[nmod]
<none>[6],<none>[اشتراك],<none>[اِشتِرَاك],<none>[NOUN],<none>[N------S2I],<none>[4],<none>[nmod]

# P5900
# مقدار مقياس وكالة الأرصاد الجوية اليابانية
1,مقدار,مِقدَار,NOUN,N------S1R,0,root
2,مقياس,مِقيَاس,NOUN,N------S2R,1,nmod
3,وكالة,وِكَالَة,NOUN,N------S2R,2,nmod
4,الأرصاد,رَصد,NOUN,N------P2D,3,nmod
5,الجوية,جَوِّيّ,ADJ,A-----FS2D,3[4],amod
6,اليابانية,يَابَانِيّ,ADJ,A-----FS2D,3,amod

# P5913
# لديه فئة التصريف
1-2,لديه,_,_,_,_,_
1,لدي,لَدَى,ADP,P---------,0[2],root[case]
2,ه,هُوَ,PRON,SP---3MS2-,1[0],obl:arg[root]
3,فئة,فِئَة,NOUN,N------S1R,1[2],nsubj
4,التصريف,تَصرِيف,NOUN,N------S2D,3,nmod

# P5923
# ينشئ مفردة على صيغة
1,ينشئ,أَنشَأ,VERB,VIIA-3MS--,0,root
2,مفردة,مفردة,X,U---------,1,obj
3,على,عَلَى,ADP,P---------,4,case
4,صيغة,صِيغَة,NOUN,N------S2I,1,obl:arg[obl]

# P5929
# مؤشر الحد من الأكسجين
1,مؤشر,مُؤَشِّر,NOUN,N------S1R,0,root
2,الحد,حَدّ,NOUN,N------S2D,1,nmod
3,من,مِن,ADP,P---------,4,case
4,الأكسجين,أَكِسج[أُكَسِج],NOUN,N------S2D[N------P2D],2,nmod

# P5940
# التتمة في
1,التتمة,تَتمَة[اِلتتَمَة],NOUN,N------S1D,0,root
2,في,فِي,ADP,P---------,1,case

# P5947
# نقطة تليين فيكات
1,نقطة,نُقطَة,NOUN,N------S1R,0,root
2,تليين,تليين[تَليِين],X[NOUN],U---------[N------S2R],1,nmod
3,فيكات,فيكات,X,U---------,2[1],nmod

# P5967
# القاموس المرجعي
1,القاموس,قَامُوس[القاموس],NOUN[X],N------S1D[U---------],0,root
2,المرجعي,مَرجِعِيّ,ADJ,A-----MS1D,1,amod

# P5982
# العدد السنوي لحفلات الزفاف
1,العدد,عَدَد,NOUN,N------S1D,0,root
2,السنوي,سَنَوِيّ,ADJ,A-----MS1D,1,amod
3-4[3],لحفلات,_[فَلَة],_[NOUN],_[N------P1R],_[1],_[nmod]
3[4],ل[الزفاف],لِ[زِفَاف],ADP[NOUN],P---------[N------S2D],4[3],case[nmod]
4[<none>],حفلات[<none>],حَفلَة[<none>],NOUN[<none>],N------P2R[<none>],1[<none>],nmod[<none>]
5[<none>],الزفاف[<none>],زِفَاف[<none>],NOUN[<none>],N------S2D[<none>],4[<none>],nmod[<none>]

# P5992
# معامل الامتصاص
1,معامل,مَعمِل,NOUN,N------P1R,0,root
2[2-3],الامتصاص,اِمتِصَاص[_],NOUN[_],N------S2D[_],1[_],nmod[_]
<none>[2],<none>[ال],<none>[اَل],<none>[PART],<none>[F---------],<none>[1],<none>[nmod]
<none>[3],<none>[امتصاص],<none>[اِمتِصَاص],<none>[NOUN],<none>[N------S2I],<none>[1],<none>[nmod]

# P5993
# معامل الضغط انضغاطي المرونة
1,معامل,مَعمِل,NOUN,N------P1R,3[0],nsubj[root]
2,الضغط,ضَغط,NOUN,N------S2D,1,nmod
3,انضغاطي,اِنضِغَاطِيّ[انضغاطي],ADJ,A-----MS1R[A-----MS2R],0[2],root[amod]
4,المرونة,مُرُونَة,NOUN,N------S2D,3,nmod

# P5996
# تصنيف للأفلام بهذه اللغة
1,تصنيف,تَصنِيف,NOUN,N------S1I[N------S1R],0,root
2-3[2],للأفلام,_[فِيلم],_[NOUN],_[N------P2I],_[1],_[nmod]
2[3-4],ل[بهذه],لِ[_],ADP[_],P---------[_],3[_],case[_]
3,الأفلام[ب],فِيلم[بِ],NOUN[ADP],N------P2D[P---------],1[5],nmod[case]
4-5[4],بهذه[هٰذه],_[هٰذَا],_[DET],_[SD----FS2-],_[5],_[det]
4[5],ب[اللغة],بِ[لُغَة],ADP[NOUN],P---------[N------S2D],6[1],case[nmod]
5[<none>],هٰذه[<none>],هٰذَا[<none>],DET[<none>],SD----FS2-[<none>],6[<none>],det[<none>]
6[<none>],اللغة[<none>],لُغَة[<none>],NOUN[<none>],N------S2D[<none>],1[<none>],nmod[<none>]

# P6001
# ينطبق على
1,ينطبق,اِنطَبَق,VERB,VIIA-3MS--,0,root
2,على,عَلَى,ADP,P---------,1,punct[mark]

# P6014
# إجهاد الانحناء عند الكسر
1,إجهاد,إِجهَاد,NOUN,N------S1R,0,root
2,الانحناء,اِنحِنَاء,NOUN,N------S2D,1,nmod
3,عند,عِندَ,ADP,PI------4-,4,case
