wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
sacramento_mountains_LN	ساكرامنتو	translated	0		LN	"lin 'ساكرامنتو_N' = mkN nohum (wmkN {g = fem ; sg = ""ساكرامنتو"" ; pl = ""ساكرامنتو"" }) ;"	lin 'ساكرامنتو_LN' = mkLN 'ساكرامنتو_N' ;	fun 'ساكرامنتو_N' : N ;	fun 'ساكرامنتو_LN' : LN ;
saffron_walden_LN	سافرون والدن	translated	1		LN	"lin 'سافرون والدن_N' = mkN nohum (wmkN {g = fem ; sg = ""سافرون والدن"" ; pl = ""سافرون والدن"" }) ;"	lin 'سافرون والدن_LN' = mkLN 'سافرون والدن_N' ;	fun 'سافرون والدن_N' : N ;	fun 'سافرون والدن_LN' : LN ;
saginaw_LN	ساغيناو	translated	0		LN	"lin 'ساغيناو_N' = mkN nohum (wmkN {g = fem ; sg = ""ساغيناو"" ; pl = ""ساغيناو"" }) ;"	lin 'ساغيناو_LN' = mkLN 'ساغيناو_N' ;	fun 'ساغيناو_N' : N ;	fun 'ساغيناو_LN' : LN ;
sahalahti_LN	ساهالاتي	translated	0		LN	"lin 'ساهالاتي_N' = mkN nohum (wmkN {g = fem ; sg = ""ساهالاتي"" ; pl = ""ساهالاتي"" }) ;"	lin 'ساهالاتي_LN' = mkLN 'ساهالاتي_N' ;	fun 'ساهالاتي_N' : N ;	fun 'ساهالاتي_LN' : LN ;
sahara_LN	صحارا	translated	0		LN	"lin 'صحارا_N' = mkN nohum (wmkN {g = fem ; sg = ""صحارا"" ; pl = ""صحارا"" }) ;"	lin 'صحارا_LN' = mkLN 'صحارا_N' ;	fun 'صحارا_N' : N ;	fun 'صحارا_LN' : LN ;
saigon_LN	سايغون	translated	0		LN	"lin 'سايغون_N' = mkN nohum (wmkN {g = fem ; sg = ""سايغون"" ; pl = ""سايغون"" }) ;"	lin 'سايغون_LN' = mkLN 'سايغون_N' ;	fun 'سايغون_N' : N ;	fun 'سايغون_LN' : LN ;
saint_john's_LN	سانت جونس	translated	1		LN	"lin 'سانت جونس_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت جونس"" ; pl = ""سانت جونس"" }) ;"	lin 'سانت جونس_LN' = mkLN 'سانت جونس_N' ;	fun 'سانت جونس_N' : N ;	fun 'سانت جونس_LN' : LN ;
saint_john_LN	سان جون	translated	1		LN	"lin 'سان جون_N' = mkN nohum (wmkN {g = fem ; sg = ""سان جون"" ; pl = ""سان جون"" }) ;"	lin 'سان جون_LN' = mkLN 'سان جون_N' ;	fun 'سان جون_N' : N ;	fun 'سان جون_LN' : LN ;
saint_john_river_LN	نهر سانت جون	translated	1		LN	"lin 'نهر سانت جون_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر سانت جون"" ; pl = ""نهر سانت جون"" }) ;"	lin 'نهر سانت جون_LN' = mkLN 'نهر سانت جون_N' ;	fun 'نهر سانت جون_N' : N ;	fun 'نهر سانت جون_LN' : LN ;
saint_kitts_LN	سانت كيتس	translated	1		LN	"lin 'سانت كيتس_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت كيتس"" ; pl = ""سانت كيتس"" }) ;"	lin 'سانت كيتس_LN' = mkLN 'سانت كيتس_N' ;	fun 'سانت كيتس_N' : N ;	fun 'سانت كيتس_LN' : LN ;
saint_kitts_and_nevis_LN	سانت كتس نيفيس أنغيلا	translated	1		LN	"lin 'سانت كتس نيفيس أنغيلا_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت كتس نيفيس أنغيلا"" ; pl = ""سانت كتس نيفيس أنغيلا"" }) ;"	lin 'سانت كتس نيفيس أنغيلا_LN' = mkLN 'سانت كتس نيفيس أنغيلا_N' ;	fun 'سانت كتس نيفيس أنغيلا_N' : N ;	fun 'سانت كتس نيفيس أنغيلا_LN' : LN ;
saint_lucia_LN	ساِنت لوسيا	translated	1		LN	"lin 'ساِنت لوسيا_N' = mkN nohum (wmkN {g = fem ; sg = ""ساِنت لوسيا"" ; pl = ""ساِنت لوسيا"" }) ;"	lin 'ساِنت لوسيا_LN' = mkLN 'ساِنت لوسيا_N' ;	fun 'ساِنت لوسيا_N' : N ;	fun 'ساِنت لوسيا_LN' : LN ;
saint_paul_LN	سانت باول	translated	1		LN	"lin 'سانت باول_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت باول"" ; pl = ""سانت باول"" }) ;"	lin 'سانت باول_LN' = mkLN 'سانت باول_N' ;	fun 'سانت باول_N' : N ;	fun 'سانت باول_LN' : LN ;
saint_vincent_LN	سانت فنسنت	translated	1		LN	"lin 'سانت فنسنت_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت فنسنت"" ; pl = ""سانت فنسنت"" }) ;"	lin 'سانت فنسنت_LN' = mkLN 'سانت فنسنت_N' ;	fun 'سانت فنسنت_N' : N ;	fun 'سانت فنسنت_LN' : LN ;
saint_vincent_and_the_grenadines_LN	سانت فنسنت وغرنادين	translated	1		LN	"lin 'سانت فنسنت وغرنادين_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت فنسنت وغرنادين"" ; pl = ""سانت فنسنت وغرنادين"" }) ;"	lin 'سانت فنسنت وغرنادين_LN' = mkLN 'سانت فنسنت وغرنادين_N' ;	fun 'سانت فنسنت وغرنادين_N' : N ;	fun 'سانت فنسنت وغرنادين_LN' : LN ;
saipan_LN	سايبان	translated	0		LN	"lin 'سايبان_N' = mkN nohum (wmkN {g = fem ; sg = ""سايبان"" ; pl = ""سايبان"" }) ;"	lin 'سايبان_LN' = mkLN 'سايبان_N' ;	fun 'سايبان_N' : N ;	fun 'سايبان_LN' : LN ;
salamanca_LN	شلمنقة	translated	0		LN	"lin 'شلمنقة_N' = mkN nohum (wmkN {g = fem ; sg = ""شلمنقة"" ; pl = ""شلمنقة"" }) ;"	lin 'شلمنقة_LN' = mkLN 'شلمنقة_N' ;	fun 'شلمنقة_N' : N ;	fun 'شلمنقة_LN' : LN ;
salem_1_LN	سايلم	translated	0		LN	"lin 'سايلم_N' = mkN nohum (wmkN {g = fem ; sg = ""سايلم"" ; pl = ""سايلم"" }) ;"	lin 'سايلم_LN' = mkLN 'سايلم_N' ;	fun 'سايلم_N' : N ;	fun 'سايلم_LN' : LN ;
salem_2_LN	سايلم	translated	0		LN	"lin 'سايلم_N' = mkN nohum (wmkN {g = fem ; sg = ""سايلم"" ; pl = ""سايلم"" }) ;"	lin 'سايلم_LN' = mkLN 'سايلم_N' ;	fun 'سايلم_N' : N ;	fun 'سايلم_LN' : LN ;
salem_3_LN	سايلم	translated	0		LN	"lin 'سايلم_N' = mkN nohum (wmkN {g = fem ; sg = ""سايلم"" ; pl = ""سايلم"" }) ;"	lin 'سايلم_LN' = mkLN 'سايلم_N' ;	fun 'سايلم_N' : N ;	fun 'سايلم_LN' : LN ;
salford_LN	سالفورد	translated	0		LN	"lin 'سالفورد_N' = mkN nohum (wmkN {g = fem ; sg = ""سالفورد"" ; pl = ""سالفورد"" }) ;"	lin 'سالفورد_LN' = mkLN 'سالفورد_N' ;	fun 'سالفورد_N' : N ;	fun 'سالفورد_LN' : LN ;
salina_LN	سلينا	translated	0		LN	"lin 'سلينا_N' = mkN nohum (wmkN {g = fem ; sg = ""سلينا"" ; pl = ""سلينا"" }) ;"	lin 'سلينا_LN' = mkLN 'سلينا_N' ;	fun 'سلينا_N' : N ;	fun 'سلينا_LN' : LN ;
salisbury_LN	هاراري	translated	0		LN	"lin 'هاراري_N' = mkN nohum (wmkN {g = fem ; sg = ""هاراري"" ; pl = ""هاراري"" }) ;"	lin 'هاراري_LN' = mkLN 'هاراري_N' ;	fun 'هاراري_N' : N ;	fun 'هاراري_LN' : LN ;
salla_LN	سالا	translated	0		LN	"lin 'سالا_N' = mkN nohum (wmkN {g = fem ; sg = ""سالا"" ; pl = ""سالا"" }) ;"	lin 'سالا_LN' = mkLN 'سالا_N' ;	fun 'سالا_N' : N ;	fun 'سالا_LN' : LN ;
salmon_2_LN	نهر سالمون	translated	1		LN	"lin 'نهر سالمون_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر سالمون"" ; pl = ""نهر سالمون"" }) ;"	lin 'نهر سالمون_LN' = mkLN 'نهر سالمون_N' ;	fun 'نهر سالمون_N' : N ;	fun 'نهر سالمون_LN' : LN ;
salo_LN	سالو	translated	0		LN	"lin 'سالو_N' = mkN nohum (wmkN {g = fem ; sg = ""سالو"" ; pl = ""سالو"" }) ;"	lin 'سالو_LN' = mkLN 'سالو_N' ;	fun 'سالو_N' : N ;	fun 'سالو_LN' : LN ;
salt_lake_city_LN	سالت ليك سيتي	translated	1		LN	"lin 'سالت ليك سيتي_N' = mkN nohum (wmkN {g = fem ; sg = ""سالت ليك سيتي"" ; pl = ""سالت ليك سيتي"" }) ;"	lin 'سالت ليك سيتي_LN' = mkLN 'سالت ليك سيتي_N' ;	fun 'سالت ليك سيتي_N' : N ;	fun 'سالت ليك سيتي_LN' : LN ;
salton_sea_LN	بحر سالتون	translated	1		LN	"lin 'بحر سالتون_N' = mkN nohum (wmkN {g = fem ; sg = ""بحر سالتون"" ; pl = ""بحر سالتون"" }) ;"	lin 'بحر سالتون_LN' = mkLN 'بحر سالتون_N' ;	fun 'بحر سالتون_N' : N ;	fun 'بحر سالتون_LN' : LN ;
salvador_LN	السِّلْفادُور	translated	0		LN	"lin 'السِّلْفادُور_N' = mkN nohum (wmkN {g = fem ; sg = ""السِّلْفادُور"" ; pl = ""السِّلْفادُور"" }) ;"	lin 'السِّلْفادُور_LN' = mkLN 'السِّلْفادُور_N' ;	fun 'السِّلْفادُور_N' : N ;	fun 'السِّلْفادُور_LN' : LN ;
salzburg_LN	سالزبورغ	translated	0		LN	"lin 'سالزبورغ_N' = mkN nohum (wmkN {g = fem ; sg = ""سالزبورغ"" ; pl = ""سالزبورغ"" }) ;"	lin 'سالزبورغ_LN' = mkLN 'سالزبورغ_N' ;	fun 'سالزبورغ_N' : N ;	fun 'سالزبورغ_LN' : LN ;
samaria_LN	السامرة	translated	0		LN	"lin 'السامرة_N' = mkN nohum (wmkN {g = fem ; sg = ""السامرة"" ; pl = ""السامرة"" }) ;"	lin 'السامرة_LN' = mkLN 'السامرة_N' ;	fun 'السامرة_N' : N ;	fun 'السامرة_LN' : LN ;
samarkand_LN	سمرقند	translated	0		LN	"lin 'سمرقند_N' = mkN nohum (wmkN {g = fem ; sg = ""سمرقند"" ; pl = ""سمرقند"" }) ;"	lin 'سمرقند_LN' = mkLN 'سمرقند_N' ;	fun 'سمرقند_N' : N ;	fun 'سمرقند_LN' : LN ;
sammatti_LN	ساماتي	translated	0		LN	"lin 'ساماتي_N' = mkN nohum (wmkN {g = fem ; sg = ""ساماتي"" ; pl = ""ساماتي"" }) ;"	lin 'ساماتي_LN' = mkLN 'ساماتي_N' ;	fun 'ساماتي_N' : N ;	fun 'ساماتي_LN' : LN ;
samoa_1_LN	ساموا	translated	0		LN	"lin 'ساموا_N' = mkN nohum (wmkN {g = fem ; sg = ""ساموا"" ; pl = ""ساموا"" }) ;"	lin 'ساموا_LN' = mkLN 'ساموا_N' ;	fun 'ساموا_N' : N ;	fun 'ساموا_LN' : LN ;
samoa_2_LN	ساموا	translated	0		LN	"lin 'ساموا_N' = mkN nohum (wmkN {g = fem ; sg = ""ساموا"" ; pl = ""ساموا"" }) ;"	lin 'ساموا_LN' = mkLN 'ساموا_N' ;	fun 'ساموا_N' : N ;	fun 'ساموا_LN' : LN ;
san_angelo_LN	سان أنجيلو	translated	1		LN	"lin 'سان أنجيلو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان أنجيلو"" ; pl = ""سان أنجيلو"" }) ;"	lin 'سان أنجيلو_LN' = mkLN 'سان أنجيلو_N' ;	fun 'سان أنجيلو_N' : N ;	fun 'سان أنجيلو_LN' : LN ;
san_antonio_LN	سان أنطونيو	translated	1		LN	"lin 'سان أنطونيو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان أنطونيو"" ; pl = ""سان أنطونيو"" }) ;"	lin 'سان أنطونيو_LN' = mkLN 'سان أنطونيو_N' ;	fun 'سان أنطونيو_N' : N ;	fun 'سان أنطونيو_LN' : LN ;
san_diego_LN	سان دييغو	translated	1		LN	"lin 'سان دييغو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان دييغو"" ; pl = ""سان دييغو"" }) ;"	lin 'سان دييغو_LN' = mkLN 'سان دييغو_N' ;	fun 'سان دييغو_N' : N ;	fun 'سان دييغو_LN' : LN ;
san_diego_bay_LN	سان دييغو	translated	1		LN	"lin 'سان دييغو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان دييغو"" ; pl = ""سان دييغو"" }) ;"	lin 'سان دييغو_LN' = mkLN 'سان دييغو_N' ;	fun 'سان دييغو_N' : N ;	fun 'سان دييغو_LN' : LN ;
san_fernando_valley_LN	وادي سان فيرناندو	translated	1		LN	"lin 'وادي سان فيرناندو_N' = mkN nohum (wmkN {g = fem ; sg = ""وادي سان فيرناندو"" ; pl = ""وادي سان فيرناندو"" }) ;"	lin 'وادي سان فيرناندو_LN' = mkLN 'وادي سان فيرناندو_N' ;	fun 'وادي سان فيرناندو_N' : N ;	fun 'وادي سان فيرناندو_LN' : LN ;
san_francisco_LN	سان فرنْسِيسْكُو	translated	1		LN	"lin 'سان فرنْسِيسْكُو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان فرنْسِيسْكُو"" ; pl = ""سان فرنْسِيسْكُو"" }) ;"	lin 'سان فرنْسِيسْكُو_LN' = mkLN 'سان فرنْسِيسْكُو_N' ;	fun 'سان فرنْسِيسْكُو_N' : N ;	fun 'سان فرنْسِيسْكُو_LN' : LN ;
san_francisco_bay_LN	سان فرانسيسكو	translated	1		LN	"lin 'سان فرانسيسكو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان فرانسيسكو"" ; pl = ""سان فرانسيسكو"" }) ;"	lin 'سان فرانسيسكو_LN' = mkLN 'سان فرانسيسكو_N' ;	fun 'سان فرانسيسكو_N' : N ;	fun 'سان فرانسيسكو_LN' : LN ;
san_jose_1_LN	سان خوسيه	translated	1		LN	"lin 'سان خوسيه_N' = mkN nohum (wmkN {g = fem ; sg = ""سان خوسيه"" ; pl = ""سان خوسيه"" }) ;"	lin 'سان خوسيه_LN' = mkLN 'سان خوسيه_N' ;	fun 'سان خوسيه_N' : N ;	fun 'سان خوسيه_LN' : LN ;
san_jose_2_LN	سان هوزيه	translated	1		LN	"lin 'سان هوزيه_N' = mkN nohum (wmkN {g = fem ; sg = ""سان هوزيه"" ; pl = ""سان هوزيه"" }) ;"	lin 'سان هوزيه_LN' = mkLN 'سان هوزيه_N' ;	fun 'سان هوزيه_N' : N ;	fun 'سان هوزيه_LN' : LN ;
san_juan_LN	سان خوان	translated	1		LN	"lin 'سان خوان_N' = mkN nohum (wmkN {g = fem ; sg = ""سان خوان"" ; pl = ""سان خوان"" }) ;"	lin 'سان خوان_LN' = mkLN 'سان خوان_N' ;	fun 'سان خوان_N' : N ;	fun 'سان خوان_LN' : LN ;
san_juan_mountains_LN	سان خوان	translated	1		LN	"lin 'سان خوان_N' = mkN nohum (wmkN {g = fem ; sg = ""سان خوان"" ; pl = ""سان خوان"" }) ;"	lin 'سان خوان_LN' = mkLN 'سان خوان_N' ;	fun 'سان خوان_N' : N ;	fun 'سان خوان_LN' : LN ;
san_marino_1_LN	سان مارينو	translated	1		LN	"lin 'سان مارينو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان مارينو"" ; pl = ""سان مارينو"" }) ;"	lin 'سان مارينو_LN' = mkLN 'سان مارينو_N' ;	fun 'سان مارينو_N' : N ;	fun 'سان مارينو_LN' : LN ;
san_marino_2_LN	سانت مارينو	translated	1		LN	"lin 'سانت مارينو_N' = mkN nohum (wmkN {g = fem ; sg = ""سانت مارينو"" ; pl = ""سانت مارينو"" }) ;"	lin 'سانت مارينو_LN' = mkLN 'سانت مارينو_N' ;	fun 'سانت مارينو_N' : N ;	fun 'سانت مارينو_LN' : LN ;
san_mateo_LN	سان ماتيو	translated	1		LN	"lin 'سان ماتيو_N' = mkN nohum (wmkN {g = fem ; sg = ""سان ماتيو"" ; pl = ""سان ماتيو"" }) ;"	lin 'سان ماتيو_LN' = mkLN 'سان ماتيو_N' ;	fun 'سان ماتيو_N' : N ;	fun 'سان ماتيو_LN' : LN ;
san_pablo_LN	سَاو بَاوْلُو	translated	1		LN	"lin 'سَاو بَاوْلُو_N' = mkN nohum (wmkN {g = fem ; sg = ""سَاو بَاوْلُو"" ; pl = ""سَاو بَاوْلُو"" }) ;"	lin 'سَاو بَاوْلُو_LN' = mkLN 'سَاو بَاوْلُو_N' ;	fun 'سَاو بَاوْلُو_N' : N ;	fun 'سَاو بَاوْلُو_LN' : LN ;
san_pedro_sula_LN	سان بيدرو سولا	translated	1		LN	"lin 'سان بيدرو سولا_N' = mkN nohum (wmkN {g = fem ; sg = ""سان بيدرو سولا"" ; pl = ""سان بيدرو سولا"" }) ;"	lin 'سان بيدرو سولا_LN' = mkLN 'سان بيدرو سولا_N' ;	fun 'سان بيدرو سولا_N' : N ;	fun 'سان بيدرو سولا_LN' : LN ;
san_salvador_LN	سان سلْفادُور	translated	1		LN	"lin 'سان سلْفادُور_N' = mkN nohum (wmkN {g = fem ; sg = ""سان سلْفادُور"" ; pl = ""سان سلْفادُور"" }) ;"	lin 'سان سلْفادُور_LN' = mkLN 'سان سلْفادُور_N' ;	fun 'سان سلْفادُور_N' : N ;	fun 'سان سلْفادُور_LN' : LN ;
san_sebastian_LN	سان سباستيان	translated	1		LN	"lin 'سان سباستيان_N' = mkN nohum (wmkN {g = fem ; sg = ""سان سباستيان"" ; pl = ""سان سباستيان"" }) ;"	lin 'سان سباستيان_LN' = mkLN 'سان سباستيان_N' ;	fun 'سان سباستيان_N' : N ;	fun 'سان سباستيان_LN' : LN ;
sanaa_LN	صنعاء	translated	0		LN	"lin 'صنعاء_N' = mkN nohum (wmkN {g = fem ; sg = ""صنعاء"" ; pl = ""صنعاء"" }) ;"	lin 'صنعاء_LN' = mkLN 'صنعاء_N' ;	fun 'صنعاء_N' : N ;	fun 'صنعاء_LN' : LN ;
sandbach_LN	ساندباك	translated	0		LN	"lin 'ساندباك_N' = mkN nohum (wmkN {g = fem ; sg = ""ساندباك"" ; pl = ""ساندباك"" }) ;"	lin 'ساندباك_LN' = mkLN 'ساندباك_N' ;	fun 'ساندباك_N' : N ;	fun 'ساندباك_LN' : LN ;
sangay_volcano_LN	سانغاي	translated	0		LN	"lin 'سانغاي_N' = mkN nohum (wmkN {g = fem ; sg = ""سانغاي"" ; pl = ""سانغاي"" }) ;"	lin 'سانغاي_LN' = mkLN 'سانغاي_N' ;	fun 'سانغاي_N' : N ;	fun 'سانغاي_LN' : LN ;
santa_ana_LN	سانتا أنا	translated	1		LN	"lin 'سانتا أنا_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتا أنا"" ; pl = ""سانتا أنا"" }) ;"	lin 'سانتا أنا_LN' = mkLN 'سانتا أنا_N' ;	fun 'سانتا أنا_N' : N ;	fun 'سانتا أنا_LN' : LN ;
santa_barbara_LN	سانتا باربارا	translated	1		LN	"lin 'سانتا باربارا_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتا باربارا"" ; pl = ""سانتا باربارا"" }) ;"	lin 'سانتا باربارا_LN' = mkLN 'سانتا باربارا_N' ;	fun 'سانتا باربارا_N' : N ;	fun 'سانتا باربارا_LN' : LN ;
santa_clara_LN	سانتا كلارا	translated	1		LN	"lin 'سانتا كلارا_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتا كلارا"" ; pl = ""سانتا كلارا"" }) ;"	lin 'سانتا كلارا_LN' = mkLN 'سانتا كلارا_N' ;	fun 'سانتا كلارا_N' : N ;	fun 'سانتا كلارا_LN' : LN ;
santa_cruz_LN	سانتا كروز	translated	1		LN	"lin 'سانتا كروز_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتا كروز"" ; pl = ""سانتا كروز"" }) ;"	lin 'سانتا كروز_LN' = mkLN 'سانتا كروز_N' ;	fun 'سانتا كروز_N' : N ;	fun 'سانتا كروز_LN' : LN ;
santa_fe_LN	سانتا فيه	translated	1		LN	"lin 'سانتا فيه_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتا فيه"" ; pl = ""سانتا فيه"" }) ;"	lin 'سانتا فيه_LN' = mkLN 'سانتا فيه_N' ;	fun 'سانتا فيه_N' : N ;	fun 'سانتا فيه_LN' : LN ;
santander_LN	سانتاندير	translated	0		LN	"lin 'سانتاندير_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتاندير"" ; pl = ""سانتاندير"" }) ;"	lin 'سانتاندير_LN' = mkLN 'سانتاندير_N' ;	fun 'سانتاندير_N' : N ;	fun 'سانتاندير_LN' : LN ;
santiago_1_LN	سانْتياغُو	translated	0		LN	"lin 'سانْتياغُو_N' = mkN nohum (wmkN {g = fem ; sg = ""سانْتياغُو"" ; pl = ""سانْتياغُو"" }) ;"	lin 'سانْتياغُو_LN' = mkLN 'سانْتياغُو_N' ;	fun 'سانْتياغُو_N' : N ;	fun 'سانْتياغُو_LN' : LN ;
santiago_2_LN	سانتياغو	translated	0		LN	"lin 'سانتياغو_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتياغو"" ; pl = ""سانتياغو"" }) ;"	lin 'سانتياغو_LN' = mkLN 'سانتياغو_N' ;	fun 'سانتياغو_N' : N ;	fun 'سانتياغو_LN' : LN ;
santiago_3_LN	سانتياغو	translated	0		LN	"lin 'سانتياغو_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتياغو"" ; pl = ""سانتياغو"" }) ;"	lin 'سانتياغو_LN' = mkLN 'سانتياغو_N' ;	fun 'سانتياغو_N' : N ;	fun 'سانتياغو_LN' : LN ;
santo_domingo_LN	سانتو دومينغو	translated	1		LN	"lin 'سانتو دومينغو_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتو دومينغو"" ; pl = ""سانتو دومينغو"" }) ;"	lin 'سانتو دومينغو_LN' = mkLN 'سانتو دومينغو_N' ;	fun 'سانتو دومينغو_N' : N ;	fun 'سانتو دومينغو_LN' : LN ;
santos_LN	سانتوس	translated	0		LN	"lin 'سانتوس_N' = mkN nohum (wmkN {g = fem ; sg = ""سانتوس"" ; pl = ""سانتوس"" }) ;"	lin 'سانتوس_LN' = mkLN 'سانتوس_N' ;	fun 'سانتوس_N' : N ;	fun 'سانتوس_LN' : LN ;
sapporo_LN	سابورو	translated	0		LN	"lin 'سابورو_N' = mkN nohum (wmkN {g = fem ; sg = ""سابورو"" ; pl = ""سابورو"" }) ;"	lin 'سابورو_LN' = mkLN 'سابورو_N' ;	fun 'سابورو_N' : N ;	fun 'سابورو_LN' : LN ;
saqqara_LN	سقارة	translated	0		LN	"lin 'سقارة_N' = mkN nohum (wmkN {g = fem ; sg = ""سقارة"" ; pl = ""سقارة"" }) ;"	lin 'سقارة_LN' = mkLN 'سقارة_N' ;	fun 'سقارة_N' : N ;	fun 'سقارة_LN' : LN ;
sarajevo_LN	سراييفو	translated	0		LN	"lin 'سراييفو_N' = mkN nohum (wmkN {g = fem ; sg = ""سراييفو"" ; pl = ""سراييفو"" }) ;"	lin 'سراييفو_LN' = mkLN 'سراييفو_N' ;	fun 'سراييفو_N' : N ;	fun 'سراييفو_LN' : LN ;
sarasota_LN	ساراسوتا	translated	0		LN	"lin 'ساراسوتا_N' = mkN nohum (wmkN {g = fem ; sg = ""ساراسوتا"" ; pl = ""ساراسوتا"" }) ;"	lin 'ساراسوتا_LN' = mkLN 'ساراسوتا_N' ;	fun 'ساراسوتا_N' : N ;	fun 'ساراسوتا_LN' : LN ;
saratoga_springs_LN	ساراتوغا سبرينغس	translated	1		LN	"lin 'ساراتوغا سبرينغس_N' = mkN nohum (wmkN {g = fem ; sg = ""ساراتوغا سبرينغس"" ; pl = ""ساراتوغا سبرينغس"" }) ;"	lin 'ساراتوغا سبرينغس_LN' = mkLN 'ساراتوغا سبرينغس_N' ;	fun 'ساراتوغا سبرينغس_N' : N ;	fun 'ساراتوغا سبرينغس_LN' : LN ;
saratov_LN	سَارَاتُوف	translated	0		LN	"lin 'سَارَاتُوف_N' = mkN nohum (wmkN {g = fem ; sg = ""سَارَاتُوف"" ; pl = ""سَارَاتُوف"" }) ;"	lin 'سَارَاتُوف_LN' = mkLN 'سَارَاتُوف_N' ;	fun 'سَارَاتُوف_N' : N ;	fun 'سَارَاتُوف_LN' : LN ;
sardinia_LN	سردينية	translated	0		LN	"lin 'سردينية_N' = mkN nohum (wmkN {g = fem ; sg = ""سردينية"" ; pl = ""سردينية"" }) ;"	lin 'سردينية_LN' = mkLN 'سردينية_N' ;	fun 'سردينية_N' : N ;	fun 'سردينية_LN' : LN ;
saronic_gulf_LN	الخليج الساروني	translated	1		LN	"lin 'الخليج الساروني_N' = mkN nohum (wmkN {g = fem ; sg = ""الخليج الساروني"" ; pl = ""الخليج الساروني"" }) ;"	lin 'الخليج الساروني_LN' = mkLN 'الخليج الساروني_N' ;	fun 'الخليج الساروني_N' : N ;	fun 'الخليج الساروني_LN' : LN ;
saskatchewan_LN	ساسكاتشوان	translated	0		LN	"lin 'ساسكاتشوان_N' = mkN nohum (wmkN {g = fem ; sg = ""ساسكاتشوان"" ; pl = ""ساسكاتشوان"" }) ;"	lin 'ساسكاتشوان_LN' = mkLN 'ساسكاتشوان_N' ;	fun 'ساسكاتشوان_N' : N ;	fun 'ساسكاتشوان_LN' : LN ;
saskatoon_1_LN	ساسكاتون	translated	0		LN	"lin 'ساسكاتون_N' = mkN nohum (wmkN {g = fem ; sg = ""ساسكاتون"" ; pl = ""ساسكاتون"" }) ;"	lin 'ساسكاتون_LN' = mkLN 'ساسكاتون_N' ;	fun 'ساسكاتون_N' : N ;	fun 'ساسكاتون_LN' : LN ;
sassari_LN	ساساري	translated	0		LN	"lin 'ساساري_N' = mkN nohum (wmkN {g = fem ; sg = ""ساساري"" ; pl = ""ساساري"" }) ;"	lin 'ساساري_LN' = mkLN 'ساساري_N' ;	fun 'ساساري_N' : N ;	fun 'ساساري_LN' : LN ;
sauchie_LN	صوتشي	translated	0		LN	"lin 'صوتشي_N' = mkN nohum (wmkN {g = fem ; sg = ""صوتشي"" ; pl = ""صوتشي"" }) ;"	lin 'صوتشي_LN' = mkLN 'صوتشي_N' ;	fun 'صوتشي_N' : N ;	fun 'صوتشي_LN' : LN ;
saudi_arabia_LN	السعودية	translated	0		LN	"lin 'السعودية_N' = mkN nohum (wmkN {g = fem ; sg = ""السعودية"" ; pl = ""السعودية"" }) ;"	lin 'السعودية_LN' = mkLN 'السعودية_N' ;	fun 'السعودية_N' : N ;	fun 'السعودية_LN' : LN ;
savannah_1_LN	سافانا	translated	0		LN	"lin 'سافانا_N' = mkN nohum (wmkN {g = fem ; sg = ""سافانا"" ; pl = ""سافانا"" }) ;"	lin 'سافانا_LN' = mkLN 'سافانا_N' ;	fun 'سافانا_N' : N ;	fun 'سافانا_LN' : LN ;
savannah_2_LN	سافانا	translated	0		LN	"lin 'سافانا_N' = mkN nohum (wmkN {g = fem ; sg = ""سافانا"" ; pl = ""سافانا"" }) ;"	lin 'سافانا_LN' = mkLN 'سافانا_N' ;	fun 'سافانا_N' : N ;	fun 'سافانا_LN' : LN ;
savonlinna_LN	سافونلينا	translated	0		LN	"lin 'سافونلينا_N' = mkN nohum (wmkN {g = fem ; sg = ""سافونلينا"" ; pl = ""سافونلينا"" }) ;"	lin 'سافونلينا_LN' = mkLN 'سافونلينا_N' ;	fun 'سافونلينا_N' : N ;	fun 'سافونلينا_LN' : LN ;
