wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
ruth_SN	روث	google-translated	0		SN	"lin 'روث_sn_N' = mkN hum (wmkN {sg = ""روث"" ; pl = ""روث"" }) ;"	lin 'روث_sn_PN' = mkPN 'روث_sn_N' ;	fun 'روث_sn_N' : N ;	fun 'روث_sn_PN' : PN ;
rutherford_SN	رذرفورد	google-translated	0		SN	"lin 'رذرفورد_sn_N' = mkN hum (wmkN {sg = ""رذرفورد"" ; pl = ""رذرفورد"" }) ;"	lin 'رذرفورد_sn_PN' = mkPN 'رذرفورد_sn_N' ;	fun 'رذرفورد_sn_N' : N ;	fun 'رذرفورد_sn_PN' : PN ;
sabin_SN	سابين	google-translated	0		SN	"lin 'سابين_sn_N' = mkN hum (wmkN {sg = ""سابين"" ; pl = ""سابين"" }) ;"	lin 'سابين_sn_PN' = mkPN 'سابين_sn_N' ;	fun 'سابين_sn_N' : N ;	fun 'سابين_sn_PN' : PN ;
sand_SN	ساند		0		SN	"lin 'ساند_sn_N' = mkN hum (wmkN {sg = ""ساند"" ; pl = ""ساند"" }) ;"	lin 'ساند_sn_PN' = mkPN 'ساند_sn_N' ;	fun 'ساند_sn_N' : N ;	fun 'ساند_sn_PN' : PN ;
sax_SN	ساكس	google-translated	0		SN	"lin 'ساكس_sn_N' = mkN hum (wmkN {sg = ""ساكس"" ; pl = ""ساكس"" }) ;"	lin 'ساكس_sn_PN' = mkPN 'ساكس_sn_N' ;	fun 'ساكس_sn_N' : N ;	fun 'ساكس_sn_PN' : PN ;
scribe_SN	إسكرايب		0		SN	"lin 'إسكرايب_sn_N' = mkN hum (wmkN {sg = ""إسكرايب"" ; pl = ""إسكرايب"" }) ;"	lin 'إسكرايب_sn_PN' = mkPN 'إسكرايب_sn_N' ;	fun 'إسكرايب_sn_N' : N ;	fun 'إسكرايب_sn_PN' : PN ;
seaman_SN	سيمان		0		SN	"lin 'سيمان_sn_N' = mkN hum (wmkN {sg = ""سيمان"" ; pl = ""سيمان"" }) ;"	lin 'سيمان_sn_PN' = mkPN 'سيمان_sn_N' ;	fun 'سيمان_sn_N' : N ;	fun 'سيمان_sn_PN' : PN ;
selkirk_SN	سيلكيرك	google-translated	0		SN	"lin 'سيلكيرك_sn_N' = mkN hum (wmkN {sg = ""سيلكيرك"" ; pl = ""سيلكيرك"" }) ;"	lin 'سيلكيرك_sn_PN' = mkPN 'سيلكيرك_sn_N' ;	fun 'سيلكيرك_sn_N' : N ;	fun 'سيلكيرك_sn_PN' : PN ;
service_SN	سرفيس		0		SN	"lin 'سرفيس_sn_N' = mkN hum (wmkN {sg = ""سرفيس"" ; pl = ""سرفيس"" }) ;"	lin 'سرفيس_sn_PN' = mkPN 'سرفيس_sn_N' ;	fun 'سرفيس_sn_N' : N ;	fun 'سرفيس_sn_PN' : PN ;
sexton_SN	ساكسون		0		SN	"lin 'ساكسون_sn_N' = mkN hum (wmkN {sg = ""ساكسون"" ; pl = ""ساكسون"" }) ;"	lin 'ساكسون_sn_PN' = mkPN 'ساكسون_sn_N' ;	fun 'ساكسون_sn_N' : N ;	fun 'ساكسون_sn_PN' : PN ;
shearer_SN	شيرر	google-translated	0		SN	"lin 'شيرر_sn_N' = mkN hum (wmkN {sg = ""شيرر"" ; pl = ""شيرر"" }) ;"	lin 'شيرر_sn_PN' = mkPN 'شيرر_sn_N' ;	fun 'شيرر_sn_N' : N ;	fun 'شيرر_sn_PN' : PN ;
singer_SN	مغني	google-translated	0		SN	"lin 'مغني_sn_N' = mkN hum (wmkN {sg = ""مغني"" ; pl = ""مغني"" }) ;"	lin 'مغني_sn_PN' = mkPN 'مغني_sn_N' ;	fun 'مغني_sn_N' : N ;	fun 'مغني_sn_PN' : PN ;
sitter_SN	سيتر		0		SN	"lin 'سيتر_sn_N' = mkN hum (wmkN {sg = ""سيتر"" ; pl = ""سيتر"" }) ;"	lin 'سيتر_sn_PN' = mkPN 'سيتر_sn_N' ;	fun 'سيتر_sn_N' : N ;	fun 'سيتر_sn_PN' : PN ;
skinner_SN	سكينر	google-translated	0		SN	"lin 'سكينر_sn_N' = mkN hum (wmkN {sg = ""سكينر"" ; pl = ""سكينر"" }) ;"	lin 'سكينر_sn_PN' = mkPN 'سكينر_sn_N' ;	fun 'سكينر_sn_N' : N ;	fun 'سكينر_sn_PN' : PN ;
smith_SN	سِميث		0		SN	"lin 'سِميث_sn_N' = mkN hum (wmkN {sg = ""سِميث"" ; pl = ""سِميث"" }) ;"	lin 'سِميث_sn_PN' = mkPN 'سِميث_sn_N' ;	fun 'سِميث_sn_N' : N ;	fun 'سِميث_sn_PN' : PN ;
snow_SN	سنِو		0		SN	"lin 'سنِو_sn_N' = mkN hum (wmkN {sg = ""سنِو"" ; pl = ""سنِو"" }) ;"	lin 'سنِو_sn_PN' = mkPN 'سنِو_sn_N' ;	fun 'سنِو_sn_N' : N ;	fun 'سنِو_sn_PN' : PN ;
spark_SN	إسبارك		0		SN	"lin 'إسبارك_sn_N' = mkN hum (wmkN {sg = ""إسبارك"" ; pl = ""إسبارك"" }) ;"	lin 'إسبارك_sn_PN' = mkPN 'إسبارك_sn_N' ;	fun 'إسبارك_sn_N' : N ;	fun 'إسبارك_sn_PN' : PN ;
spencer_SN	سِبنسر		0		SN	"lin 'سِبنسر_sn_N' = mkN hum (wmkN {sg = ""سِبنسر"" ; pl = ""سِبنسر"" }) ;"	lin 'سِبنسر_sn_PN' = mkPN 'سِبنسر_sn_N' ;	fun 'سِبنسر_sn_N' : N ;	fun 'سِبنسر_sn_PN' : PN ;
spender_SN	إسبندر		0		SN	"lin 'إسبندر_sn_N' = mkN hum (wmkN {sg = ""إسبندر"" ; pl = ""إسبندر"" }) ;"	lin 'إسبندر_sn_PN' = mkPN 'إسبندر_sn_N' ;	fun 'إسبندر_sn_N' : N ;	fun 'إسبندر_sn_PN' : PN ;
stanford_SN	ستانفورد	google-translated	0		SN	"lin 'ستانفورد_sn_N' = mkN hum (wmkN {sg = ""ستانفورد"" ; pl = ""ستانفورد"" }) ;"	lin 'ستانفورد_sn_PN' = mkPN 'ستانفورد_sn_N' ;	fun 'ستانفورد_sn_N' : N ;	fun 'ستانفورد_sn_PN' : PN ;
stanley_SN	ستانلي	google-translated	0		SN	"lin 'ستانلي_sn_N' = mkN hum (wmkN {sg = ""ستانلي"" ; pl = ""ستانلي"" }) ;"	lin 'ستانلي_sn_PN' = mkPN 'ستانلي_sn_N' ;	fun 'ستانلي_sn_N' : N ;	fun 'ستانلي_sn_PN' : PN ;
stern_SN	إستيرن		0		SN	"lin 'إستيرن_sn_N' = mkN hum (wmkN {sg = ""إستيرن"" ; pl = ""إستيرن"" }) ;"	lin 'إستيرن_sn_PN' = mkPN 'إستيرن_sn_N' ;	fun 'إستيرن_sn_N' : N ;	fun 'إستيرن_sn_PN' : PN ;
stewart_SN	ستيوارت	google-translated	0		SN	"lin 'ستيوارت_sn_N' = mkN hum (wmkN {sg = ""ستيوارت"" ; pl = ""ستيوارت"" }) ;"	lin 'ستيوارت_sn_PN' = mkPN 'ستيوارت_sn_N' ;	fun 'ستيوارت_sn_N' : N ;	fun 'ستيوارت_sn_PN' : PN ;
stoker_SN	إستوكر		0		SN	"lin 'إستوكر_sn_N' = mkN hum (wmkN {sg = ""إستوكر"" ; pl = ""إستوكر"" }) ;"	lin 'إستوكر_sn_PN' = mkPN 'إستوكر_sn_N' ;	fun 'إستوكر_sn_N' : N ;	fun 'إستوكر_sn_PN' : PN ;
stone_SN	إستون		0		SN	"lin 'إستون_sn_N' = mkN hum (wmkN {sg = ""إستون"" ; pl = ""إستون"" }) ;"	lin 'إستون_sn_PN' = mkPN 'إستون_sn_N' ;	fun 'إستون_sn_N' : N ;	fun 'إستون_sn_PN' : PN ;
street_SN	إسْتِريت		0		SN	"lin 'إسْتِريت_sn_N' = mkN hum (wmkN {sg = ""إسْتِريت"" ; pl = ""إسْتِريت"" }) ;"	lin 'إسْتِريت_sn_PN' = mkPN 'إسْتِريت_sn_N' ;	fun 'إسْتِريت_sn_N' : N ;	fun 'إسْتِريت_sn_PN' : PN ;
stuart_SN	ستيوارت	google-translated	0		SN	"lin 'ستيوارت_sn_N' = mkN hum (wmkN {sg = ""ستيوارت"" ; pl = ""ستيوارت"" }) ;"	lin 'ستيوارت_sn_PN' = mkPN 'ستيوارت_sn_N' ;	fun 'ستيوارت_sn_N' : N ;	fun 'ستيوارت_sn_PN' : PN ;
suckling_SN	ساكلينغ		0		SN	"lin 'ساكلينغ_sn_N' = mkN hum (wmkN {sg = ""ساكلينغ"" ; pl = ""ساكلينغ"" }) ;"	lin 'ساكلينغ_sn_PN' = mkPN 'ساكلينغ_sn_N' ;	fun 'ساكلينغ_sn_N' : N ;	fun 'ساكلينغ_sn_PN' : PN ;
sutton_SN	ساتون	google-translated	0		SN	"lin 'ساتون_sn_N' = mkN hum (wmkN {sg = ""ساتون"" ; pl = ""ساتون"" }) ;"	lin 'ساتون_sn_PN' = mkPN 'ساتون_sn_N' ;	fun 'ساتون_sn_N' : N ;	fun 'ساتون_sn_PN' : PN ;
sweet_SN	سُوويِت		0		SN	"lin 'سُوويِت_sn_N' = mkN hum (wmkN {sg = ""سُوويِت"" ; pl = ""سُوويِت"" }) ;"	lin 'سُوويِت_sn_PN' = mkPN 'سُوويِت_sn_N' ;	fun 'سُوويِت_sn_N' : N ;	fun 'سُوويِت_sn_PN' : PN ;
swift_SN	سويفت	google-translated	0		SN	"lin 'سويفت_sn_N' = mkN hum (wmkN {sg = ""سويفت"" ; pl = ""سويفت"" }) ;"	lin 'سويفت_sn_PN' = mkPN 'سويفت_sn_N' ;	fun 'سويفت_sn_N' : N ;	fun 'سويفت_sn_PN' : PN ;
teller_SN	تيلر	google-translated	0		SN	"lin 'تيلر_sn_N' = mkN hum (wmkN {sg = ""تيلر"" ; pl = ""تيلر"" }) ;"	lin 'تيلر_sn_PN' = mkPN 'تيلر_sn_N' ;	fun 'تيلر_sn_N' : N ;	fun 'تيلر_sn_PN' : PN ;
tesla_SN	تسلا	google-translated	0		SN	"lin 'تسلا_sn_N' = mkN hum (wmkN {sg = ""تسلا"" ; pl = ""تسلا"" }) ;"	lin 'تسلا_sn_PN' = mkPN 'تسلا_sn_N' ;	fun 'تسلا_sn_N' : N ;	fun 'تسلا_sn_PN' : PN ;
thatch_SN	ثاتش	google-translated	0		SN	"lin 'ثاتش_sn_N' = mkN hum (wmkN {sg = ""ثاتش"" ; pl = ""ثاتش"" }) ;"	lin 'ثاتش_sn_PN' = mkPN 'ثاتش_sn_N' ;	fun 'ثاتش_sn_N' : N ;	fun 'ثاتش_sn_PN' : PN ;
thatcher_SN	تاتشر	google-translated	0		SN	"lin 'تاتشر_sn_N' = mkN hum (wmkN {sg = ""تاتشر"" ; pl = ""تاتشر"" }) ;"	lin 'تاتشر_sn_PN' = mkPN 'تاتشر_sn_N' ;	fun 'تاتشر_sn_N' : N ;	fun 'تاتشر_sn_PN' : PN ;
tracy_SN	تريسي	google-translated	0		SN	"lin 'تريسي_sn_N' = mkN hum (wmkN {sg = ""تريسي"" ; pl = ""تريسي"" }) ;"	lin 'تريسي_sn_PN' = mkPN 'تريسي_sn_N' ;	fun 'تريسي_sn_N' : N ;	fun 'تريسي_sn_PN' : PN ;
tree_SN	تري	google-translated	0		SN	"lin 'تري_sn_N' = mkN hum (wmkN {sg = ""تري"" ; pl = ""تري"" }) ;"	lin 'تري_sn_PN' = mkPN 'تري_sn_N' ;	fun 'تري_sn_N' : N ;	fun 'تري_sn_PN' : PN ;
trilby_SN	تريلبي	google-translated	0		SN	"lin 'تريلبي_sn_N' = mkN hum (wmkN {sg = ""تريلبي"" ; pl = ""تريلبي"" }) ;"	lin 'تريلبي_sn_PN' = mkPN 'تريلبي_sn_N' ;	fun 'تريلبي_sn_N' : N ;	fun 'تريلبي_sn_PN' : PN ;
truth_SN	تروث	google-translated	0		SN	"lin 'تروث_sn_N' = mkN hum (wmkN {sg = ""تروث"" ; pl = ""تروث"" }) ;"	lin 'تروث_sn_PN' = mkPN 'تروث_sn_N' ;	fun 'تروث_sn_N' : N ;	fun 'تروث_sn_PN' : PN ;
tucker_SN	تاكر	google-translated	0		SN	"lin 'تاكر_sn_N' = mkN hum (wmkN {sg = ""تاكر"" ; pl = ""تاكر"" }) ;"	lin 'تاكر_sn_PN' = mkPN 'تاكر_sn_N' ;	fun 'تاكر_sn_N' : N ;	fun 'تاكر_sn_PN' : PN ;
turner_SN	تيرنر	google-translated	0		SN	"lin 'تيرنر_sn_N' = mkN hum (wmkN {sg = ""تيرنر"" ; pl = ""تيرنر"" }) ;"	lin 'تيرنر_sn_PN' = mkPN 'تيرنر_sn_N' ;	fun 'تيرنر_sn_N' : N ;	fun 'تيرنر_sn_PN' : PN ;
usher_SN	أُوشر		0		SN	"lin 'أُوشر_sn_N' = mkN hum (wmkN {sg = ""أُوشر"" ; pl = ""أُوشر"" }) ;"	lin 'أُوشر_sn_PN' = mkPN 'أُوشر_sn_N' ;	fun 'أُوشر_sn_N' : N ;	fun 'أُوشر_sn_PN' : PN ;
vancouver_SN	فانكوفر	google-translated	0		SN	"lin 'فانكوفر_sn_N' = mkN hum (wmkN {sg = ""فانكوفر"" ; pl = ""فانكوفر"" }) ;"	lin 'فانكوفر_sn_PN' = mkPN 'فانكوفر_sn_N' ;	fun 'فانكوفر_sn_N' : N ;	fun 'فانكوفر_sn_PN' : PN ;
venturi_SN	فنتوري	google-translated	0		SN	"lin 'فنتوري_sn_N' = mkN hum (wmkN {sg = ""فنتوري"" ; pl = ""فنتوري"" }) ;"	lin 'فنتوري_sn_PN' = mkPN 'فنتوري_sn_N' ;	fun 'فنتوري_sn_N' : N ;	fun 'فنتوري_sn_PN' : PN ;
vigo_SN	فيجو	google-translated	0		SN	"lin 'فيجو_sn_N' = mkN hum (wmkN {sg = ""فيجو"" ; pl = ""فيجو"" }) ;"	lin 'فيجو_sn_PN' = mkPN 'فيجو_sn_N' ;	fun 'فيجو_sn_N' : N ;	fun 'فيجو_sn_PN' : PN ;
villa_SN	فيلا	google-translated	0		SN	"lin 'فيلا_sn_N' = mkN hum (wmkN {sg = ""فيلا"" ; pl = ""فيلا"" }) ;"	lin 'فيلا_sn_PN' = mkPN 'فيلا_sn_N' ;	fun 'فيلا_sn_N' : N ;	fun 'فيلا_sn_PN' : PN ;
viz_SN	فيز		0		SN	"lin 'فيز_sn_N' = mkN hum (wmkN {sg = ""فيز"" ; pl = ""فيز"" }) ;"	lin 'فيز_sn_PN' = mkPN 'فيز_sn_N' ;	fun 'فيز_sn_N' : N ;	fun 'فيز_sn_PN' : PN ;
wain_SN	وين	google-translated	0		SN	"lin 'وين_sn_N' = mkN hum (wmkN {sg = ""وين"" ; pl = ""وين"" }) ;"	lin 'وين_sn_PN' = mkPN 'وين_sn_N' ;	fun 'وين_sn_N' : N ;	fun 'وين_sn_PN' : PN ;
walker_SN	ووكر	google-translated	0		SN	"lin 'ووكر_sn_N' = mkN hum (wmkN {sg = ""ووكر"" ; pl = ""ووكر"" }) ;"	lin 'ووكر_sn_PN' = mkPN 'ووكر_sn_N' ;	fun 'ووكر_sn_N' : N ;	fun 'ووكر_sn_PN' : PN ;
wallace_SN	والاس	google-translated	0		SN	"lin 'والاس_sn_N' = mkN hum (wmkN {sg = ""والاس"" ; pl = ""والاس"" }) ;"	lin 'والاس_sn_PN' = mkPN 'والاس_sn_N' ;	fun 'والاس_sn_N' : N ;	fun 'والاس_sn_PN' : PN ;
walsham_SN	والشام	google-translated	0		SN	"lin 'والشام_sn_N' = mkN hum (wmkN {sg = ""والشام"" ; pl = ""والشام"" }) ;"	lin 'والشام_sn_PN' = mkPN 'والشام_sn_N' ;	fun 'والشام_sn_N' : N ;	fun 'والشام_sn_PN' : PN ;
walter_SN	والتر	google-translated	0		SN	"lin 'والتر_sn_N' = mkN hum (wmkN {sg = ""والتر"" ; pl = ""والتر"" }) ;"	lin 'والتر_sn_PN' = mkPN 'والتر_sn_N' ;	fun 'والتر_sn_N' : N ;	fun 'والتر_sn_PN' : PN ;
walton_SN	والتون	google-translated	0		SN	"lin 'والتون_sn_N' = mkN hum (wmkN {sg = ""والتون"" ; pl = ""والتون"" }) ;"	lin 'والتون_sn_PN' = mkPN 'والتون_sn_N' ;	fun 'والتون_sn_N' : N ;	fun 'والتون_sn_PN' : PN ;
ward_SN	والْد	google-translated	0		SN	"lin 'والْد_sn_N' = mkN hum (wmkN {sg = ""والْد"" ; pl = ""والْد"" }) ;"	lin 'والْد_sn_PN' = mkPN 'والْد_sn_N' ;	fun 'والْد_sn_N' : N ;	fun 'والْد_sn_PN' : PN ;
warner_SN	وارنر	google-translated	0		SN	"lin 'وارنر_sn_N' = mkN hum (wmkN {sg = ""وارنر"" ; pl = ""وارنر"" }) ;"	lin 'وارنر_sn_PN' = mkPN 'وارنر_sn_N' ;	fun 'وارنر_sn_N' : N ;	fun 'وارنر_sn_PN' : PN ;
warren_SN	وارن	google-translated	0		SN	"lin 'وارن_sn_N' = mkN hum (wmkN {sg = ""وارن"" ; pl = ""وارن"" }) ;"	lin 'وارن_sn_PN' = mkPN 'وارن_sn_N' ;	fun 'وارن_sn_N' : N ;	fun 'وارن_sn_PN' : PN ;
washington_SN	واشنطن	google-translated	0		SN	"lin 'واشنطن_sn_N' = mkN hum (wmkN {sg = ""واشنطن"" ; pl = ""واشنطن"" }) ;"	lin 'واشنطن_sn_PN' = mkPN 'واشنطن_sn_N' ;	fun 'واشنطن_sn_N' : N ;	fun 'واشنطن_sn_PN' : PN ;
watt_SN	وات	google-translated	0		SN	"lin 'وات_sn_N' = mkN hum (wmkN {sg = ""وات"" ; pl = ""وات"" }) ;"	lin 'وات_sn_PN' = mkPN 'وات_sn_N' ;	fun 'وات_sn_N' : N ;	fun 'وات_sn_PN' : PN ;
wayne_SN	واين	google-translated	0		SN	"lin 'واين_sn_N' = mkN hum (wmkN {sg = ""واين"" ; pl = ""واين"" }) ;"	lin 'واين_sn_PN' = mkPN 'واين_sn_N' ;	fun 'واين_sn_N' : N ;	fun 'واين_sn_PN' : PN ;
weber_SN	ويبر	google-translated	0		SN	"lin 'ويبر_sn_N' = mkN hum (wmkN {sg = ""ويبر"" ; pl = ""ويبر"" }) ;"	lin 'ويبر_sn_PN' = mkPN 'ويبر_sn_N' ;	fun 'ويبر_sn_N' : N ;	fun 'ويبر_sn_PN' : PN ;
weld_SN	ويلد		0		SN	"lin 'ويلد_sn_N' = mkN hum (wmkN {sg = ""ويلد"" ; pl = ""ويلد"" }) ;"	lin 'ويلد_sn_PN' = mkPN 'ويلد_sn_N' ;	fun 'ويلد_sn_N' : N ;	fun 'ويلد_sn_PN' : PN ;
wellington_SN	ويلينغتون	google-translated	0		SN	"lin 'ويلينغتون_sn_N' = mkN hum (wmkN {sg = ""ويلينغتون"" ; pl = ""ويلينغتون"" }) ;"	lin 'ويلينغتون_sn_PN' = mkPN 'ويلينغتون_sn_N' ;	fun 'ويلينغتون_sn_N' : N ;	fun 'ويلينغتون_sn_PN' : PN ;
wells_SN	ويلز		0		SN	"lin 'ويلز_sn_N' = mkN hum (wmkN {sg = ""ويلز"" ; pl = ""ويلز"" }) ;"	lin 'ويلز_sn_PN' = mkPN 'ويلز_sn_N' ;	fun 'ويلز_sn_N' : N ;	fun 'ويلز_sn_PN' : PN ;
west_SN	ويست		0		SN	"lin 'ويست_sn_N' = mkN hum (wmkN {sg = ""ويست"" ; pl = ""ويست"" }) ;"	lin 'ويست_sn_PN' = mkPN 'ويست_sn_N' ;	fun 'ويست_sn_N' : N ;	fun 'ويست_sn_PN' : PN ;
wheeler_SN	ويلر	google-translated	0		SN	"lin 'ويلر_sn_N' = mkN hum (wmkN {sg = ""ويلر"" ; pl = ""ويلر"" }) ;"	lin 'ويلر_sn_PN' = mkPN 'ويلر_sn_N' ;	fun 'ويلر_sn_N' : N ;	fun 'ويلر_sn_PN' : PN ;
whistler_SN	ويسلر	google-translated	0		SN	"lin 'ويسلر_sn_N' = mkN hum (wmkN {sg = ""ويسلر"" ; pl = ""ويسلر"" }) ;"	lin 'ويسلر_sn_PN' = mkPN 'ويسلر_sn_N' ;	fun 'ويسلر_sn_N' : N ;	fun 'ويسلر_sn_PN' : PN ;
white_SN	وايت		0		SN	"lin 'وايت_sn_N' = mkN hum (wmkN {sg = ""وايت"" ; pl = ""وايت"" }) ;"	lin 'وايت_sn_PN' = mkPN 'وايت_sn_N' ;	fun 'وايت_sn_N' : N ;	fun 'وايت_sn_PN' : PN ;
whitehead_SN	وايتهيد	google-translated	0		SN	"lin 'وايتهيد_sn_N' = mkN hum (wmkN {sg = ""وايتهيد"" ; pl = ""وايتهيد"" }) ;"	lin 'وايتهيد_sn_PN' = mkPN 'وايتهيد_sn_N' ;	fun 'وايتهيد_sn_N' : N ;	fun 'وايتهيد_sn_PN' : PN ;
wise_SN	وايز		0		SN	"lin 'وايز_sn_N' = mkN hum (wmkN {sg = ""وايز"" ; pl = ""وايز"" }) ;"	lin 'وايز_sn_PN' = mkPN 'وايز_sn_N' ;	fun 'وايز_sn_N' : N ;	fun 'وايز_sn_PN' : PN ;
wolf_SN	وولف		0		SN	"lin 'وولف_sn_N' = mkN hum (wmkN {sg = ""وولف"" ; pl = ""وولف"" }) ;"	lin 'وولف_sn_PN' = mkPN 'وولف_sn_N' ;	fun 'وولف_sn_N' : N ;	fun 'وولف_sn_PN' : PN ;
wood_SN	وود		0		SN	"lin 'وود_sn_N' = mkN hum (wmkN {sg = ""وود"" ; pl = ""وود"" }) ;"	lin 'وود_sn_PN' = mkPN 'وود_sn_N' ;	fun 'وود_sn_N' : N ;	fun 'وود_sn_PN' : PN ;
worcester_SN	ووستر	google-translated	0		SN	"lin 'ووستر_sn_N' = mkN hum (wmkN {sg = ""ووستر"" ; pl = ""ووستر"" }) ;"	lin 'ووستر_sn_PN' = mkPN 'ووستر_sn_N' ;	fun 'ووستر_sn_N' : N ;	fun 'ووستر_sn_PN' : PN ;
worth_SN	وورث		0		SN	"lin 'وورث_sn_N' = mkN hum (wmkN {sg = ""وورث"" ; pl = ""وورث"" }) ;"	lin 'وورث_sn_PN' = mkPN 'وورث_sn_N' ;	fun 'وورث_sn_N' : N ;	fun 'وورث_sn_PN' : PN ;
wren_SN	النمنمة	google-translated	0		SN	"lin 'النمنمة_sn_N' = mkN hum (wmkN {sg = ""النمنمة"" ; pl = ""النمنمة"" }) ;"	lin 'النمنمة_sn_PN' = mkPN 'النمنمة_sn_N' ;	fun 'النمنمة_sn_N' : N ;	fun 'النمنمة_sn_PN' : PN ;
wright_SN	رايت	google-translated	0		SN	"lin 'رايت_sn_N' = mkN hum (wmkN {sg = ""رايت"" ; pl = ""رايت"" }) ;"	lin 'رايت_sn_PN' = mkPN 'رايت_sn_N' ;	fun 'رايت_sn_N' : N ;	fun 'رايت_sn_PN' : PN ;
young_SN	يونغ		0		SN	"lin 'يونغ_sn_N' = mkN hum (wmkN {sg = ""يونغ"" ; pl = ""يونغ"" }) ;"	lin 'يونغ_sn_PN' = mkPN 'يونغ_sn_N' ;	fun 'يونغ_sn_N' : N ;	fun 'يونغ_sn_PN' : PN ;
zeppelin_SN	زيبلين		0		SN	"lin 'زيبلين_sn_N' = mkN hum (wmkN {sg = ""زيبلين"" ; pl = ""زيبلين"" }) ;"	lin 'زيبلين_sn_PN' = mkPN 'زيبلين_sn_N' ;	fun 'زيبلين_sn_N' : N ;	fun 'زيبلين_sn_PN' : PN ;
north_SN	نُورْث	translated	0		SN	"lin 'نُورْث_sn_N' = mkN hum (wmkN {sg = ""نُورْث"" ; pl = ""نُورْث"" }) ;"	lin 'نُورْث_sn_PN' = mkPN 'نُورْث_sn_N' ;	fun 'نُورْث_sn_N' : N ;	fun 'نُورْث_sn_PN' : PN ;
